Mod:Item:MetaData, Localized Name
tconstruct:pan_head:0, Dreadium Pan
tconstruct:pan_head:0, Infused Lava Crystal Pan
tconstruct:pan_head:0, Lava Infused Obsidian Pan
tconstruct:pan_head:0, Compressed Obsidian Pan
tconstruct:pan_head:0, Treated Wood Pan
tconstruct:pan_head:0, Constantan Pan
tconstruct:pan_head:0, Magical Wooden Pan
tconstruct:pan_head:0, Evil Infused Pan
tconstruct:pan_head:0, Enchanted Pan
tconstruct:pan_head:0, Demonic Pan
tconstruct:pan_head:0, Prosperity Shard Pan
tconstruct:pan_head:0, Soulium Pan
tconstruct:pan_head:0, Base Essence Pan
tconstruct:pan_head:0, Inferium Pan
tconstruct:pan_head:0, Prudentium Pan
tconstruct:pan_head:0, Intermedium Pan
tconstruct:pan_head:0, Superium Pan
tconstruct:pan_head:0, Supremium Pan
tconstruct:pan_head:0, Plastic Pan
tconstruct:pan_head:0, Pink Slime Pan
tconstruct:pan_head:0, Kelline Pan
tconstruct:pan_head:0, Friscion Pan
tconstruct:pan_head:0, Enderium Pan
tconstruct:pan_head:0, Invar Pan
tconstruct:pan_head:0, Fluix Crystal Pan
tconstruct:pan_head:0, Ruby Pan
tconstruct:pan_head:0, Desh Pan
tconstruct:pan_head:0, Landium Pan
tconstruct:pan_head:0, Sapphire Pan
tconstruct:pan_head:0, Platinum Pan
tconstruct:pan_head:0, Certus Quartz Pan
tconstruct:pan_head:0, Refined Glowstone Pan
tconstruct:pan_head:0, Signalum Pan
tconstruct:pan_head:0, Enori Pan
tconstruct:pan_head:0, Infinity Pan
tconstruct:pan_head:0, Thorium Pan
tconstruct:pan_head:0, Guardian Scale Pan
tconstruct:pan_head:0, Osmium Pan
tconstruct:pan_head:0, Morganine Pan
tconstruct:pan_head:0, Osmiridium Pan
tconstruct:pan_head:0, Lumium Pan
tconstruct:pan_head:0, Emeradic Pan
tconstruct:pan_head:0, Diamatine Pan
tconstruct:pan_head:0, Restonia Pan
tconstruct:pan_head:0, Racheline Pan
tconstruct:pan_head:0, Tungsten Pan
tconstruct:pan_head:0, Osgloglas Pan
tconstruct:pan_head:0, Refined Obsidian Pan
tconstruct:pan_head:0, Alumite Pan
tconstruct:pan_head:0, Iridium Pan
tconstruct:pan_head:0, Palis Pan
tconstruct:pan_head:0, Peridot Pan
tconstruct:pan_head:0, Black Quartz Pan
tconstruct:pan_head:0, Garfax Pan
tconstruct:pan_head:0, Nickel Pan
tconstruct:pan_head:0, Void Pan
tconstruct:pan_head:0, Boron Pan
tconstruct:pan_head:0, Tough Alloy Pan
tconstruct:pan_head:0, Hard Carbon Pan
tconstruct:pan_head:0, Boron Nitride Pan
tconstruct:pan_head:0, Livingwood Pan
tconstruct:pan_head:0, Manasteel Pan
tconstruct:pan_head:0, Elementium Pan
tconstruct:pan_head:0, Terrasteel Pan
tconstruct:pan_head:0, Mirion Pan
tconstruct:pan_head:0, Wyvern Pan
tconstruct:pan_head:0, Awakened Pan
tconstruct:pan_head:0, Chaotic Pan
tconstruct:pan_head:0, Red Matter Pan
tconstruct:pan_head:0, Dark Matter Pan
tconstruct:pan_head:0, Emerald Pan
tconstruct:pan_head:0, Bloodwood Pan
tconstruct:pan_head:0, Fusewood Pan
tconstruct:pan_head:0, Ghostwood Pan
tconstruct:pan_head:0, Darkwood Pan
tconstruct:sign_head:0, Electrical Sign Plate
tconstruct:sign_head:0, Energetic Sign Plate
tconstruct:sign_head:0, Vibrant Sign Plate
tconstruct:sign_head:0, Red Sign Plate
tconstruct:sign_head:0, Conductive Sign Plate
tconstruct:sign_head:0, Pulsating Sign Plate
tconstruct:sign_head:0, Dark Sign Plate
tconstruct:sign_head:0, Souled Sign Plate
tconstruct:sign_head:0, Sign Plate of the End
tconstruct:sign_head:0, Naga Scale Sign Plate
tconstruct:sign_head:0, Steeleaf Sign Plate
tconstruct:sign_head:0, Fiery Sign Plate
tconstruct:sign_head:0, Knightly Sign Plate
tconstruct:sign_head:0, Wooden Sign Plate
tconstruct:sign_head:0, Stone Sign Plate
tconstruct:sign_head:0, Flint Sign Plate
tconstruct:sign_head:0, Cactus Sign Plate
tconstruct:sign_head:0, Bone Sign Plate
tconstruct:sign_head:0, Obsidian Sign Plate
tconstruct:sign_head:0, Prismarine Sign Plate
tconstruct:sign_head:0, End Sign Plate
tconstruct:sign_head:0, Sponge Sign Plate
tconstruct:sign_head:0, Firewood Sign Plate
tconstruct:sign_head:0, Iron Sign Plate
tconstruct:sign_head:0, Pig Iron Sign Plate
tconstruct:sign_head:0, Knightslime Sign Plate
tconstruct:sign_head:0, Slime Sign Plate
tconstruct:sign_head:0, Slime Sign Plate
tconstruct:sign_head:0, Magma Slime Sign Plate
tconstruct:sign_head:0, Netherrack Sign Plate
tconstruct:sign_head:0, Cobalt Sign Plate
tconstruct:sign_head:0, Ardite Sign Plate
tconstruct:sign_head:0, Manyullyn Sign Plate
tconstruct:sign_head:0, Copper Sign Plate
tconstruct:sign_head:0, Bronze Sign Plate
tconstruct:sign_head:0, Lead Sign Plate
tconstruct:sign_head:0, Silver Sign Plate
tconstruct:sign_head:0, Electrum Sign Plate
tconstruct:sign_head:0, Steel Sign Plate
tconstruct:sign_head:0, Abyssalnite Sign Plate
tconstruct:sign_head:0, Refined Coralium Sign Plate
tconstruct:sign_head:0, Dreadium Sign Plate
tconstruct:sign_head:0, Infused Lava Crystal Sign Plate
tconstruct:sign_head:0, Lava Infused Obsidian Sign Plate
tconstruct:sign_head:0, Compressed Obsidian Sign Plate
tconstruct:sign_head:0, Treated Wood Sign Plate
tconstruct:sign_head:0, Constantan Sign Plate
tconstruct:sign_head:0, Magical Wooden Sign Plate
tconstruct:sign_head:0, Evil Infused Sign Plate
tconstruct:sign_head:0, Enchanted Sign Plate
tconstruct:sign_head:0, Demonic Sign Plate
tconstruct:sign_head:0, Prosperity Shard Sign Plate
tconstruct:sign_head:0, Soulium Sign Plate
tconstruct:sign_head:0, Base Essence Sign Plate
tconstruct:sign_head:0, Inferium Sign Plate
tconstruct:sign_head:0, Prudentium Sign Plate
tconstruct:sign_head:0, Intermedium Sign Plate
tconstruct:sign_head:0, Superium Sign Plate
tconstruct:sign_head:0, Supremium Sign Plate
tconstruct:sign_head:0, Plastic Sign Plate
tconstruct:sign_head:0, Pink Slime Sign Plate
tconstruct:sign_head:0, Kelline Sign Plate
tconstruct:sign_head:0, Friscion Sign Plate
tconstruct:sign_head:0, Enderium Sign Plate
tconstruct:sign_head:0, Invar Sign Plate
tconstruct:sign_head:0, Fluix Crystal Sign Plate
tconstruct:sign_head:0, Ruby Sign Plate
tconstruct:sign_head:0, Desh Sign Plate
tconstruct:sign_head:0, Landium Sign Plate
tconstruct:sign_head:0, Sapphire Sign Plate
tconstruct:sign_head:0, Platinum Sign Plate
tconstruct:sign_head:0, Certus Quartz Sign Plate
tconstruct:sign_head:0, Refined Glowstone Sign Plate
tconstruct:sign_head:0, Signalum Sign Plate
tconstruct:sign_head:0, Enori Sign Plate
tconstruct:sign_head:0, Infinity Sign Plate
tconstruct:sign_head:0, Thorium Sign Plate
tconstruct:sign_head:0, Guardian Scale Sign Plate
tconstruct:sign_head:0, Osmium Sign Plate
tconstruct:sign_head:0, Morganine Sign Plate
tconstruct:sign_head:0, Osmiridium Sign Plate
tconstruct:sign_head:0, Lumium Sign Plate
tconstruct:sign_head:0, Emeradic Sign Plate
tconstruct:sign_head:0, Diamatine Sign Plate
tconstruct:sign_head:0, Restonia Sign Plate
tconstruct:sign_head:0, Racheline Sign Plate
tconstruct:sign_head:0, Tungsten Sign Plate
tconstruct:sign_head:0, Osgloglas Sign Plate
tconstruct:sign_head:0, Refined Obsidian Sign Plate
tconstruct:sign_head:0, Alumite Sign Plate
tconstruct:sign_head:0, Iridium Sign Plate
tconstruct:sign_head:0, Palis Sign Plate
tconstruct:sign_head:0, Peridot Sign Plate
tconstruct:sign_head:0, Black Quartz Sign Plate
tconstruct:sign_head:0, Garfax Sign Plate
tconstruct:sign_head:0, Nickel Sign Plate
tconstruct:sign_head:0, Void Sign Plate
tconstruct:sign_head:0, Boron Sign Plate
tconstruct:sign_head:0, Tough Alloy Sign Plate
tconstruct:sign_head:0, Hard Carbon Sign Plate
tconstruct:sign_head:0, Boron Nitride Sign Plate
tconstruct:sign_head:0, Livingwood Sign Plate
tconstruct:sign_head:0, Manasteel Sign Plate
tconstruct:sign_head:0, Elementium Sign Plate
tconstruct:sign_head:0, Terrasteel Sign Plate
tconstruct:sign_head:0, Mirion Sign Plate
tconstruct:sign_head:0, Wyvern Sign Plate
tconstruct:sign_head:0, Awakened Sign Plate
tconstruct:sign_head:0, Chaotic Sign Plate
tconstruct:sign_head:0, Red Matter Sign Plate
tconstruct:sign_head:0, Dark Matter Sign Plate
tconstruct:sign_head:0, Emerald Sign Plate
tconstruct:sign_head:0, Bloodwood Sign Plate
tconstruct:sign_head:0, Fusewood Sign Plate
tconstruct:sign_head:0, Ghostwood Sign Plate
tconstruct:sign_head:0, Darkwood Sign Plate
tconstruct:tool_rod:0, Electrical Tool Rod
tconstruct:tool_rod:0, Energetic Tool Rod
tconstruct:tool_rod:0, Vibrant Tool Rod
tconstruct:tool_rod:0, Red Tool Rod
tconstruct:tool_rod:0, Conductive Tool Rod
tconstruct:tool_rod:0, Pulsating Tool Rod
tconstruct:tool_rod:0, Dark Tool Rod
tconstruct:tool_rod:0, Souled Tool Rod
tconstruct:tool_rod:0, Tool Rod of the End
tconstruct:tool_rod:0, Steeleaf Tool Rod
tconstruct:tool_rod:0, Fiery Tool Rod
tconstruct:tool_rod:0, Knightly Tool Rod
tconstruct:tool_rod:0, Wooden Tool Rod
tconstruct:tool_rod:0, Stone Tool Rod
tconstruct:tool_rod:0, Flint Tool Rod
tconstruct:tool_rod:0, Cactus Tool Rod
tconstruct:tool_rod:0, Bone Tool Rod
tconstruct:tool_rod:0, Obsidian Tool Rod
tconstruct:tool_rod:0, Prismarine Tool Rod
tconstruct:tool_rod:0, End Tool Rod
tconstruct:tool_rod:0, Sponge Tool Rod
tconstruct:tool_rod:0, Firewood Tool Rod
tconstruct:tool_rod:0, Iron Tool Rod
tconstruct:tool_rod:0, Pig Iron Tool Rod
tconstruct:tool_rod:0, Knightslime Tool Rod
tconstruct:tool_rod:0, Slime Tool Rod
tconstruct:tool_rod:0, Slime Tool Rod
tconstruct:tool_rod:0, Magma Slime Tool Rod
tconstruct:tool_rod:0, Netherrack Tool Rod
tconstruct:tool_rod:0, Cobalt Tool Rod
tconstruct:tool_rod:0, Ardite Tool Rod
tconstruct:tool_rod:0, Manyullyn Tool Rod
tconstruct:tool_rod:0, Copper Tool Rod
tconstruct:tool_rod:0, Bronze Tool Rod
tconstruct:tool_rod:0, Lead Tool Rod
tconstruct:tool_rod:0, Silver Tool Rod
tconstruct:tool_rod:0, Electrum Tool Rod
tconstruct:tool_rod:0, Steel Tool Rod
tconstruct:tool_rod:0, Abyssalnite Tool Rod
tconstruct:tool_rod:0, Refined Coralium Tool Rod
tconstruct:tool_rod:0, Dreadium Tool Rod
tconstruct:tool_rod:0, Infused Lava Crystal Tool Rod
tconstruct:tool_rod:0, Lava Infused Obsidian Tool Rod
tconstruct:tool_rod:0, Compressed Obsidian Tool Rod
tconstruct:tool_rod:0, Treated Wood Tool Rod
tconstruct:tool_rod:0, Constantan Tool Rod
tconstruct:tool_rod:0, Magical Wooden Tool Rod
tconstruct:tool_rod:0, Evil Infused Tool Rod
tconstruct:tool_rod:0, Enchanted Tool Rod
tconstruct:tool_rod:0, Demonic Tool Rod
tconstruct:tool_rod:0, Prosperity Shard Tool Rod
tconstruct:tool_rod:0, Soulium Tool Rod
tconstruct:tool_rod:0, Base Essence Tool Rod
tconstruct:tool_rod:0, Inferium Tool Rod
tconstruct:tool_rod:0, Prudentium Tool Rod
tconstruct:tool_rod:0, Intermedium Tool Rod
tconstruct:tool_rod:0, Superium Tool Rod
tconstruct:tool_rod:0, Supremium Tool Rod
tconstruct:tool_rod:0, Plastic Tool Rod
tconstruct:tool_rod:0, Pink Slime Tool Rod
tconstruct:tool_rod:0, Kelline Tool Rod
tconstruct:tool_rod:0, Friscion Tool Rod
tconstruct:tool_rod:0, Enderium Tool Rod
tconstruct:tool_rod:0, Invar Tool Rod
tconstruct:tool_rod:0, Fluix Crystal Tool Rod
tconstruct:tool_rod:0, Ruby Tool Rod
tconstruct:tool_rod:0, Desh Tool Rod
tconstruct:tool_rod:0, Landium Tool Rod
tconstruct:tool_rod:0, Sapphire Tool Rod
tconstruct:tool_rod:0, Platinum Tool Rod
tconstruct:tool_rod:0, Certus Quartz Tool Rod
tconstruct:tool_rod:0, Refined Glowstone Tool Rod
tconstruct:tool_rod:0, Signalum Tool Rod
tconstruct:tool_rod:0, Enori Tool Rod
tconstruct:tool_rod:0, Infinity Tool Rod
tconstruct:tool_rod:0, Thorium Tool Rod
tconstruct:tool_rod:0, Guardian Scale Tool Rod
tconstruct:tool_rod:0, Osmium Tool Rod
tconstruct:tool_rod:0, Morganine Tool Rod
tconstruct:tool_rod:0, Osmiridium Tool Rod
tconstruct:tool_rod:0, Lumium Tool Rod
tconstruct:tool_rod:0, Emeradic Tool Rod
tconstruct:tool_rod:0, Diamatine Tool Rod
tconstruct:tool_rod:0, Restonia Tool Rod
tconstruct:tool_rod:0, Racheline Tool Rod
tconstruct:tool_rod:0, Tungsten Tool Rod
tconstruct:tool_rod:0, Osgloglas Tool Rod
tconstruct:tool_rod:0, Refined Obsidian Tool Rod
tconstruct:tool_rod:0, Alumite Tool Rod
tconstruct:tool_rod:0, Iridium Tool Rod
tconstruct:tool_rod:0, Palis Tool Rod
tconstruct:tool_rod:0, Peridot Tool Rod
tconstruct:tool_rod:0, Black Quartz Tool Rod
tconstruct:tool_rod:0, Garfax Tool Rod
tconstruct:tool_rod:0, Nickel Tool Rod
tconstruct:tool_rod:0, Void Tool Rod
tconstruct:tool_rod:0, Boron Tool Rod
tconstruct:tool_rod:0, Tough Alloy Tool Rod
tconstruct:tool_rod:0, Hard Carbon Tool Rod
tconstruct:tool_rod:0, Boron Nitride Tool Rod
tconstruct:tool_rod:0, Livingwood Tool Rod
tconstruct:tool_rod:0, Manasteel Tool Rod
tconstruct:tool_rod:0, Elementium Tool Rod
tconstruct:tool_rod:0, Terrasteel Tool Rod
tconstruct:tool_rod:0, Mirion Tool Rod
tconstruct:tool_rod:0, Wyvern Tool Rod
tconstruct:tool_rod:0, Awakened Tool Rod
tconstruct:tool_rod:0, Chaotic Tool Rod
tconstruct:tool_rod:0, Red Matter Tool Rod
tconstruct:tool_rod:0, Dark Matter Tool Rod
tconstruct:tool_rod:0, Emerald Tool Rod
tconstruct:tool_rod:0, Bloodwood Tool Rod
tconstruct:tool_rod:0, Fusewood Tool Rod
tconstruct:tool_rod:0, Ghostwood Tool Rod
tconstruct:tool_rod:0, Darkwood Tool Rod
tconstruct:tough_tool_rod:0, Electrical Tough Tool Rod
tconstruct:tough_tool_rod:0, Energetic Tough Tool Rod
tconstruct:tough_tool_rod:0, Vibrant Tough Tool Rod
tconstruct:tough_tool_rod:0, Red Tough Tool Rod
tconstruct:tough_tool_rod:0, Conductive Tough Tool Rod
tconstruct:tough_tool_rod:0, Pulsating Tough Tool Rod
tconstruct:tough_tool_rod:0, Dark Tough Tool Rod
tconstruct:tough_tool_rod:0, Souled Tough Tool Rod
tconstruct:tough_tool_rod:0, Tough Tool Rod of the End
tconstruct:tough_tool_rod:0, Steeleaf Tough Tool Rod
tconstruct:tough_tool_rod:0, Fiery Tough Tool Rod
tconstruct:tough_tool_rod:0, Knightly Tough Tool Rod
tconstruct:tough_tool_rod:0, Wooden Tough Tool Rod
tconstruct:tough_tool_rod:0, Stone Tough Tool Rod
tconstruct:tough_tool_rod:0, Flint Tough Tool Rod
tconstruct:tough_tool_rod:0, Cactus Tough Tool Rod
tconstruct:tough_tool_rod:0, Bone Tough Tool Rod
tconstruct:tough_tool_rod:0, Obsidian Tough Tool Rod
tconstruct:tough_tool_rod:0, Prismarine Tough Tool Rod
tconstruct:tough_tool_rod:0, End Tough Tool Rod
tconstruct:tough_tool_rod:0, Sponge Tough Tool Rod
tconstruct:tough_tool_rod:0, Firewood Tough Tool Rod
tconstruct:tough_tool_rod:0, Iron Tough Tool Rod
tconstruct:tough_tool_rod:0, Pig Iron Tough Tool Rod
tconstruct:tough_tool_rod:0, Knightslime Tough Tool Rod
tconstruct:tough_tool_rod:0, Slime Tough Tool Rod
tconstruct:tough_tool_rod:0, Slime Tough Tool Rod
tconstruct:tough_tool_rod:0, Magma Slime Tough Tool Rod
tconstruct:tough_tool_rod:0, Netherrack Tough Tool Rod
tconstruct:tough_tool_rod:0, Cobalt Tough Tool Rod
tconstruct:tough_tool_rod:0, Ardite Tough Tool Rod
tconstruct:tough_tool_rod:0, Manyullyn Tough Tool Rod
tconstruct:tough_tool_rod:0, Copper Tough Tool Rod
tconstruct:tough_tool_rod:0, Bronze Tough Tool Rod
tconstruct:tough_tool_rod:0, Lead Tough Tool Rod
tconstruct:tough_tool_rod:0, Silver Tough Tool Rod
tconstruct:tough_tool_rod:0, Electrum Tough Tool Rod
tconstruct:tough_tool_rod:0, Steel Tough Tool Rod
tconstruct:tough_tool_rod:0, Abyssalnite Tough Tool Rod
tconstruct:tough_tool_rod:0, Refined Coralium Tough Tool Rod
tconstruct:tough_tool_rod:0, Dreadium Tough Tool Rod
tconstruct:tough_tool_rod:0, Infused Lava Crystal Tough Tool Rod
tconstruct:tough_tool_rod:0, Lava Infused Obsidian Tough Tool Rod
tconstruct:tough_tool_rod:0, Compressed Obsidian Tough Tool Rod
tconstruct:tough_tool_rod:0, Treated Wood Tough Tool Rod
tconstruct:tough_tool_rod:0, Constantan Tough Tool Rod
tconstruct:tough_tool_rod:0, Magical Wooden Tough Tool Rod
tconstruct:tough_tool_rod:0, Evil Infused Tough Tool Rod
tconstruct:tough_tool_rod:0, Enchanted Tough Tool Rod
tconstruct:tough_tool_rod:0, Demonic Tough Tool Rod
tconstruct:tough_tool_rod:0, Prosperity Shard Tough Tool Rod
tconstruct:tough_tool_rod:0, Soulium Tough Tool Rod
tconstruct:tough_tool_rod:0, Base Essence Tough Tool Rod
tconstruct:tough_tool_rod:0, Inferium Tough Tool Rod
tconstruct:tough_tool_rod:0, Prudentium Tough Tool Rod
tconstruct:tough_tool_rod:0, Intermedium Tough Tool Rod
tconstruct:tough_tool_rod:0, Superium Tough Tool Rod
tconstruct:tough_tool_rod:0, Supremium Tough Tool Rod
tconstruct:tough_tool_rod:0, Plastic Tough Tool Rod
tconstruct:tough_tool_rod:0, Pink Slime Tough Tool Rod
tconstruct:tough_tool_rod:0, Kelline Tough Tool Rod
tconstruct:tough_tool_rod:0, Friscion Tough Tool Rod
tconstruct:tough_tool_rod:0, Enderium Tough Tool Rod
tconstruct:tough_tool_rod:0, Invar Tough Tool Rod
tconstruct:tough_tool_rod:0, Fluix Crystal Tough Tool Rod
tconstruct:tough_tool_rod:0, Ruby Tough Tool Rod
tconstruct:tough_tool_rod:0, Desh Tough Tool Rod
tconstruct:tough_tool_rod:0, Landium Tough Tool Rod
tconstruct:tough_tool_rod:0, Sapphire Tough Tool Rod
tconstruct:tough_tool_rod:0, Platinum Tough Tool Rod
tconstruct:tough_tool_rod:0, Certus Quartz Tough Tool Rod
tconstruct:tough_tool_rod:0, Refined Glowstone Tough Tool Rod
tconstruct:tough_tool_rod:0, Signalum Tough Tool Rod
tconstruct:tough_tool_rod:0, Enori Tough Tool Rod
tconstruct:tough_tool_rod:0, Infinity Tough Tool Rod
tconstruct:tough_tool_rod:0, Thorium Tough Tool Rod
tconstruct:tough_tool_rod:0, Guardian Scale Tough Tool Rod
tconstruct:tough_tool_rod:0, Osmium Tough Tool Rod
tconstruct:tough_tool_rod:0, Morganine Tough Tool Rod
tconstruct:tough_tool_rod:0, Osmiridium Tough Tool Rod
tconstruct:tough_tool_rod:0, Lumium Tough Tool Rod
tconstruct:tough_tool_rod:0, Emeradic Tough Tool Rod
tconstruct:tough_tool_rod:0, Diamatine Tough Tool Rod
tconstruct:tough_tool_rod:0, Restonia Tough Tool Rod
tconstruct:tough_tool_rod:0, Racheline Tough Tool Rod
tconstruct:tough_tool_rod:0, Tungsten Tough Tool Rod
tconstruct:tough_tool_rod:0, Osgloglas Tough Tool Rod
tconstruct:tough_tool_rod:0, Refined Obsidian Tough Tool Rod
tconstruct:tough_tool_rod:0, Alumite Tough Tool Rod
tconstruct:tough_tool_rod:0, Iridium Tough Tool Rod
tconstruct:tough_tool_rod:0, Palis Tough Tool Rod
tconstruct:tough_tool_rod:0, Peridot Tough Tool Rod
tconstruct:tough_tool_rod:0, Black Quartz Tough Tool Rod
tconstruct:tough_tool_rod:0, Garfax Tough Tool Rod
tconstruct:tough_tool_rod:0, Nickel Tough Tool Rod
tconstruct:tough_tool_rod:0, Void Tough Tool Rod
tconstruct:tough_tool_rod:0, Boron Tough Tool Rod
tconstruct:tough_tool_rod:0, Tough Alloy Tough Tool Rod
tconstruct:tough_tool_rod:0, Hard Carbon Tough Tool Rod
tconstruct:tough_tool_rod:0, Boron Nitride Tough Tool Rod
tconstruct:tough_tool_rod:0, Livingwood Tough Tool Rod
tconstruct:tough_tool_rod:0, Manasteel Tough Tool Rod
tconstruct:tough_tool_rod:0, Elementium Tough Tool Rod
tconstruct:tough_tool_rod:0, Terrasteel Tough Tool Rod
tconstruct:tough_tool_rod:0, Mirion Tough Tool Rod
tconstruct:tough_tool_rod:0, Wyvern Tough Tool Rod
tconstruct:tough_tool_rod:0, Awakened Tough Tool Rod
